CommentId,Comment Link,CommentScore,CommenterId,PostId,Post Link,Text,Title,PostTypeId,PostCreationDate,CommentCreationDate,CommenterRep,PosterRep
"84524570","84524570","2","1007273","48762000","48762000","have you looked at @WithMockUser (section 11.2) https://docs.spring.io/spring-security/site/docs/current/reference/html/test-method.html","Injecting principal in controller test","1","2018-02-13 07:59:12","2018-02-13 08:11:20","21149","50"
"84132803","84132803","0","1007522","48567900","48567900","On that link I get a 404","Swagger UI empty and gives 403","1","2018-02-01 16:52:11","2018-02-01 17:15:52","3000","3000"
"86411236","86411236","0","1008883","48850800","48850800","What version have you downloaded? Were you able to resolve these issues?","Nuxeo Maven installation Error","1","2018-02-18 10:48:33","2018-04-06 18:31:52","362","163"
"84756740","84756740","0","1009111","48876300","48876300","wtf!  I'll file an issue","","2","2018-02-20 00:42:10","2018-02-20 00:54:42","387","2109"
"84757212","84757212","0","1009111","48876300","48876300","Add a comment here: https://github.com/github/fetch/issues/601","","2","2018-02-20 00:42:10","2018-02-20 01:24:04","387","2109"
"84626328","84626328","0","1016435","48810900","48810900","Why not just have table EntityAttrib with ID and TypeID being the Key and you join from entity to EntityAttrib on Type and ID.  it's one join 100% of the time using a combined key.","What's the best way to design multiple 1 to 1 relation within Postgre","1","2018-02-15 15:36:34","2018-02-15 16:03:44","28689","17"
"84512258","84512258","0","1019079","48755550","48755550","Can you elaborate with a simple set of sample data (in script form) in your question for multiple clients? I am having a difficult time not seeing this as a need not met with vanilla relational data design and a single query (or queries) that is the same for every client, except for a binding to the client identity.","Way to save an entity framework query for use later - report creation","1","2018-02-12 21:09:41","2018-02-12 21:17:09","768","1088"
"84513958","84513958","0","1019079","48755550","48755550","@andrewb - I appreciate the edit. I guess I was looking more for the sample data of the underlying tables (dbo.leads, que.answer, que.optionalanswer) - Rather than the ""this is what I do"" with the data, show more ""this is what I have"". I think you are ultimately asking to get away from the per-client procedural gymnastics you are alluding to. I'm not sure if you have the data structured correctly or if you do and you just don't know how to get at it without the procedural logic.","Way to save an entity framework query for use later - report creation","1","2018-02-12 21:09:41","2018-02-12 22:16:21","768","1088"
"84596939","84596939","0","1019768","48749400","48749400","any luck Robert?","How can I get ElasticSearch aggregations to count the parent documents instead of the nested documents","1","2018-02-12 15:03:54","2018-02-14 22:23:57","969","74"
"84300944","84300944","1","1020526","48650700","48650700","Please check out @glenn's perfect answer.","","2","2018-02-06 19:40:21","2018-02-06 20:32:34","28291","28291"
"84282521","84282521","1","1021703","48642900","48642900","send them in an *object","","2","2018-02-06 12:17:29","2018-02-06 12:24:46","11389","4208"
"84281453","84281453","0","1021703","48642150","48642150","At first glance, this looks rather good. You have correct data in your controller, and you iterate it correctly with `ng-repeat`. Where's the problem?","Sliding angularjs div with ng-repeat","1","2018-02-06 11:36:00","2018-02-06 11:56:58","11389","1"
"84169912","84169912","1","1023618","48586050","48586050","Just follow it logically.  Using your example code, `abcd` becomes `dbca`, then `dcba`, then `dbca` and then finally `abcd`.  Basically, if you stopped half way through your loop your code would have worked, but you keep going so you reverse it and then reverse it again.","Why I can't reverse a string without turning it into array beforehand","1","2018-02-02 15:37:31","2018-02-02 16:02:44","21188","8"
"84417174","84417174","2","1023618","48709050","48709050","`document.write()` doesn't return an element, so you can't just assign style to it.  The easiest way to modify what you have there is simply put `document.write(""<p style='color:red'>...etc.`","Changing the text color with Javascript depending on the number","1","2018-02-09 15:26:53","2018-02-09 15:33:42","21188","28"
"84420372","84420372","0","1023618","48710700","48710700","Add a `setTimeout()` in the function `after_form_submitted`.  Also... Questions seeking debugging help (""why isn't this code working?"") must include the desired behavior, a specific problem or error and the shortest code necessary to reproduce it in the question itself. Questions without a clear problem statement are not useful to other readers. See: How to Create a [mcve]","html redirect to homepage 5 seconds after form submission","1","2018-02-09 16:59:41","2018-02-09 17:02:48","21188","1"
"84420406","84420406","0","1023618","48710700","48710700","@RamRaider The link he posted shows it's an ajax form submission.  It's very clear that there's a function for handling successful posts.  They've just not put any effort in and come here to get an easy answer.","html redirect to homepage 5 seconds after form submission","1","2018-02-09 16:59:41","2018-02-09 17:03:43","21188","1"
"84417228","84417228","1","1023618","48709050","48709050","@meskobalazs There's no reason to blanket state ""don't use document.write"".  You don't know anything about the OP's reasoning so don't assume they're doing something wrong.","Changing the text color with Javascript depending on the number","1","2018-02-09 15:26:53","2018-02-09 15:35:17","21188","28"
"85061357","85061357","0","1025695","49019700","49019700","That sort of helped.  Now when I define `class Bar` in other_file.rb, then `class Foo < Bar` in test.rb, I subsequently get `Bar: uninitialized constant Bar` when I try to run it in opal.","","2","2018-02-27 23:36:01","2018-02-28 11:33:08","620","908"
"84965014","84965014","0","1027620","48979950","48979950","An explanation for the downvote would be helpful FYI.","Firebase / MomentJS Inconsistent Values","1","2018-02-26 00:30:44","2018-02-26 00:33:32","1107","1107"
"84546207","84546207","0","1028270","48772350","48772350","wow that was it. I just assumed VS would do that automatically since it an autogenerated file and everything. I choose set as default so it should open all .config files as xml? is there a way to say only open asp config and config transforms as xml or is it only by extension?","Visual Studio sees error in my web.configs","1","2018-02-13 17:23:56","2018-02-13 17:30:19","3552","3552"
"84563415","84563415","0","1037841","48678600","48678600","@Brad sry, are you the thread starter? He himself answered his questions (which is great) 3 hours before you wrote this comment . So why did you wrote it in the first place? For the cotent: I wanted to make sure he tried, cause he was ruling some solution out because of ```might corrupt the data```. The first part was an advice based on experience i collected working with interop. someone just needs to select a cell in edit mode in an open excel application ... and all interop stops working until you leave the cell (also not works with an open savefile dialog, ...)","C# Excel - Performance when adding a lot of rows to list object","1","2018-02-08 06:00:36","2018-02-14 06:34:42","324","131"
"84356711","84356711","0","1037841","48678600","48678600","If you are using Excel Interop: Yes, its slow and unreliable(crashes often), since it uses COM+. Have you tried inserting the Range with that 4k lines? Is the other data corrupted ( I only read ""might"", please test it)? Else you could try using some wrapper like EPPLus(xlsx, ... ) or NPOI (xls and stuff) for more performance.","C# Excel - Performance when adding a lot of rows to list object","1","2018-02-08 06:00:36","2018-02-08 07:24:19","324","131"
"84568824","84568824","0","1042817","48782100","48782100","this may be help you https://faq.whatsapp.com/en/iphone/23559013","Share image and text to whatsapp in single share in swift 4","1","2018-02-14 07:48:56","2018-02-14 09:29:55","555","16"
"84159880","84159880","0","1043761","48581550","48581550","Would that makes the NDC (1.0, 1.0) be the bottom-left corner of the top-right pixel? Or the top-right corner of the top-right pixel?","","2","2018-02-02 11:16:57","2018-02-02 11:32:45","339","12291"
"84419131","84419131","0","1045902","48710100","48710100","perfect, thanks, I found a very similar solution using factory-bean and factory-method and I was about to post it, so I know this works","","2","2018-02-09 16:25:24","2018-02-09 16:28:14","1209","197498"
"84621124","84621124","0","1048572","48808800","48808800","New array functions? Firefox has them since 2005.","ES6 / Typescript: Stacking map and filter advanced array methods","1","2018-02-15 13:47:16","2018-02-15 13:58:53","333869","365"
"84621175","84621175","1","1048572","48808800","48808800","Notice that assignment (or initialisation, in your `let` statement) does **not** copy the object.","ES6 / Typescript: Stacking map and filter advanced array methods","1","2018-02-15 13:47:16","2018-02-15 13:59:53","333869","365"
"84616807","84616807","1","1048572","48806700","48806700","My crystal ball says that you're throwing the error in an asynchronous callback. Yes, the problem is deeper than the snippet you posted here, please [edit] your question to include code that actually reproduces the unexpected behaviour.","window.onerror and try catch js","1","2018-02-15 11:56:11","2018-02-15 12:16:51","333869","11"
